"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-13","0.02","0.4","3.0","32","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-14","0.00","0.0","3.0","28","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-15","0.00","0.0","3.0","33","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-16","0.00","0.0","2.0","35","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-17","0.00","0.0","1.0","36","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-18","0.02","0.3","1.0","32","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-19","0.34","5.0","5.0","29","15"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-20","0.05","1.5","6.0","18","7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-21","0.00","0.2","6.0","15","8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-22","0.12","0.1","5.0","36","13"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-23","0.21","0.2","4.0","35","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-24","0.00","0.1","4.0","23","3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-25","0.03","0.8","5.0","7","-5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-26","0.08","2.3","7.0","13","-5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-27","0.00","0.0","6.0","12","-2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-28","0.45","6.0","9.0","35","9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-29","0.00","0.0","8.0","11","-9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-30","0.00","0.0","8.0","-9","-22"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-01-31","0.05","1.3","9.0","2","-20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-01","0.02","0.4","8.0","21","2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-02","0.00","0.0","6.0","41","15"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-03","0.00","0.0","0.0","49","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-04","0.03","0.0","0.0","51","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-05","0.26","0.0","0.0","34","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-06","0.08","0.0","0.0","38","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-07","0.50","0.0","0.0","46","11"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-08","0.00","0.0","0.0","15","5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-09","0.00","0.0","0.0","26","7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-10","0.06","0.8","1.0","29","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-11","0.20","0.1","0.0","32","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-12","0.29","1.2","1.0","33","21"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-13","0.00","0.1","1.0","30","13"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-14","0.00","0.0","0.0","46","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-15","0.00","0.0","0.0","33","11"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-16","0.00","0.0","0.0","30","18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-17","0.13","2.1","2.0","29","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-18","0.09","1.9","4.0","31","22"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-19","0.00","0.0","2.0","33","14"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-20","0.06","0.6","1.0","37","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-21","0.00","0.0","0.0","35","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-22","0.00","0.0","0.0","38","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-23","0.45","0.0","0.0","49","35"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-24","0.01","0.0","0.0","46","14"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-25","0.00","0.0","0.0","23","8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-26","0.00","0.0","0.0","25","18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-27","0.00","0.0","0.0","32","17"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-02-28","0.00","0.0","0.0","28","13"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-01","0.00","0.0","0.0","34","25"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-02","0.00","0.0","0.0","35","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-03","0.00","0.0","0.0","28","6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-04","0.00","0.0","0.0","15","-2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-05","0.00","0.1","0.0","22","9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-06","0.00","0.0","0.0","32","10"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-07","0.00","0.0","0.0","28","16"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-08","0.00","0.1","0.0","39","23"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-09","0.53","0.0","0.0","44","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-10","0.00","0.0","0.0","39","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-11","0.00","0.0","0.0","43","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-12","0.00","0.0","0.0","49","26"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-13","0.63","0.0","0.0","61","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-14","0.49","0.0","0.0","64","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-15","0.01","0.0","0.0","40","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-16","0.00","0.0","0.0","43","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-17","0.00","0.0","0.0","45","29"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-18","0.00","0.0","0.0","45","28"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-19","0.00","0.0","0.0","50","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-20","0.14","0.0","0.0","45","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-21","0.02","0.0","0.0","46","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-22","0.00","0.0","0.0","47","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-23","0.00","0.0","0.0","53","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-24","0.11","0.0","0.0","51","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-25","0.00","0.0","0.0","43","30"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-26","0.00","0.0","0.0","46","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-27","0.10","0.0","0.0","59","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-28","0.00","0.0","0.0","65","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-29","0.46","0.0","0.0","55","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-30","0.40","0.0","0.0","44","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-03-31","0.00","0.0","0.0","40","24"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-01","0.00","0.0","0.0","49","27"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-02","0.00","0.0","0.0","57","38"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-03","0.02","0.0","0.0","59","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-04","0.37","0.0","0.0","48","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-05","0.00","0.0","0.0","57","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-06","0.00","0.0","0.0","65","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-07","0.16","0.0","0.0","70","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-08","0.00","0.0","0.0","74","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-09","0.00","0.0","0.0","68","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-10","0.06","0.0","0.0","42","36"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-11","0.36","0.0","0.0","61","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-12","0.15","0.0","0.0","54","39"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-13","0.00","0.0","0.0","54","37"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-14","0.75","4.4","3.0","41","32"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-15","0.00","0.0","0.0","54","31"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-16","0.00","0.0","0.0","75","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-17","0.00","0.0","0.0","77","48"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-18","0.50","0.0","0.0","65","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-19","0.00","0.0","0.0","49","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-20","0.00","0.0","0.0","65","41"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-21","0.00","0.0","0.0","78","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-22","0.18","0.0","0.0","80","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-23","0.00","0.0","0.0","66","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-24","0.00","0.0","0.0","65","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-25","0.03","0.0","0.0","66","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-26","0.05","0.0","0.0","65","50"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-27","1.09","1.7","1.0","51","33"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-28","0.00","0.0","0.0","52","34"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-29","1.51","0.0","0.0","53","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-04-30","1.53","0.0","0.0","50","40"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-01","0.66","0.0","0.0","60","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-02","0.33","0.0","0.0","49","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-03","0.02","0.0","0.0","57","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-04","0.00","0.0","0.0","61","42"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-05","0.00","0.0","0.0","74","44"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-06","0.04","0.0","0.0","72","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-07","0.54","0.0","0.0","50","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-08","0.45","0.0","0.0","76","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-09","1.21","0.0","0.0","69","49"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-10","0.00","0.0","0.0","56","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-11","0.10","0.0","0.0","54","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-12","0.11","0.0","0.0","53","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-13","0.00","0.0","0.0","61","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-14","0.00","0.0","0.0","70","43"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-15","0.00","0.0","0.0","77","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-16","0.08","0.0","0.0","76","59"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-17","0.14","0.0","0.0","69","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-18","0.60","0.0","0.0","83","45"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-19","0.09","0.0","0.0","75","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-20","0.00","0.0","0.0","57","47"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-21","0.18","0.0","0.0","56","46"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-22","0.74","0.0","0.0","83","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-23","0.03","0.0","0.0","76","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-24","0.09","0.0","0.0","78","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-25","0.00","0.0","0.0","83","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-26","0.01","0.0","0.0","77","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-27","2.56","0.0","0.0","76","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-28","0.75","0.0","0.0","71","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-29","0.10","0.0","0.0","74","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-30","0.12","0.0","0.0","80","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-05-31","0.00","0.0","0.0","83","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-01","0.21","0.0","0.0","82","54"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-02","0.00","0.0","0.0","69","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-03","0.00","0.0","0.0","68","51"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-04","0.12","0.0","0.0","83","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-05","0.34","0.0","0.0","86","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-06","0.00","0.0","0.0","76","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-07","0.00","0.0","0.0","81","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-08","0.00","0.0","0.0","79","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-09","0.02","0.0","0.0","73","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-10","0.00","0.0","0.0","76","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-11","0.00","0.0","0.0","82","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-12","0.68","0.0","0.0","74","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-13","0.04","0.0","0.0","69","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-14","0.03","0.0","0.0","81","52"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-15","0.54","0.0","0.0","71","57"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-16","0.12","0.0","0.0","67","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-17","0.00","0.0","0.0","68","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-18","0.00","0.0","0.0","79","58"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-19","0.37","0.0","0.0","75","56"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-20","0.25","0.0","0.0","70","55"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-21","0.00","0.0","0.0","72","53"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-22","0.00","0.0","0.0","81","61"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-23","0.24","0.0","0.0","82","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-24","0.23","0.0","0.0","79","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-25","0.00","0.0","0.0","87","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-26","0.20","0.0","0.0","90","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-27","0.00","0.0","0.0","90","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-28","0.67","0.0","0.0","91","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-29","0.00","0.0","0.0","87","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-06-30","0.31","0.0","0.0","90","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-01","0.00","0.0","0.0","91","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-02","1.00","0.0","0.0","92","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-03","0.38","0.0","0.0","86","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-04","0.00","0.0","0.0","91","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-05","0.00","0.0","0.0","92","76"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-06","0.00","0.0","0.0","86","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-07","0.00","0.0","0.0","79","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-08","0.00","0.0","0.0","83","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-09","0.00","0.0","0.0","89","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-10","0.00","0.0","0.0","96","76"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-11","0.00","0.0","0.0","82","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-12","0.00","0.0","0.0","87","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-13","0.01","0.0","0.0","94","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-14","0.01","0.0","0.0","90","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-15","0.00","0.0","0.0","92","75"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-16","0.40","0.0","0.0","84","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-17","0.32","0.0","0.0","91","74"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-18","1.25","0.0","0.0","88","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-19","0.00","0.0","0.0","95","81"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-20","0.00","0.0","0.0","97","76"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-21","0.81","0.0","0.0","80","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-22","0.00","0.0","0.0","76","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-23","0.00","0.0","0.0","81","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-24","0.00","0.0","0.0","80","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-25","0.00","0.0","0.0","86","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-26","0.00","0.0","0.0","86","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-27","0.00","0.0","0.0","89","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-28","0.00","0.0","0.0","90","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-29","1.17","0.0","0.0","82","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-30","0.00","0.0","0.0","79","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-07-31","0.00","0.0","0.0","76","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-01","0.00","0.0","0.0","80","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-02","0.00","0.0","0.0","82","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-03","0.00","0.0","0.0","89","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-04","0.00","0.0","0.0","86","73"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-05","0.00","0.0","0.0","91","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-06","0.27","0.0","0.0","85","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-07","0.00","0.0","0.0","88","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-08","0.00","0.0","0.0","88","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-09","0.00","0.0","0.0","83","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-10","0.00","0.0","0.0","86","67"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-11","0.01","0.0","0.0","84","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-12","0.35","0.0","0.0","83","72"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-13","0.33","0.0","0.0","85","70"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-14","0.00","0.0","0.0","84","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-15","0.00","0.0","0.0","78","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-16","0.00","0.0","0.0","85","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-17","0.04","0.0","0.0","78","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-18","1.24","0.0","0.0","84","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-19","0.04","0.0","0.0","85","71"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-20","0.42","0.0","0.0","78","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-21","0.00","0.0","0.0","84","65"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-22","0.00","0.0","0.0","78","69"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-23","0.00","0.0","0.0","75","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-24","0.00","0.0","0.0","74","63"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-25","0.00","0.0","0.0","78","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-26","0.56","0.0","0.0","78","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-27","0.00","0.0","0.0","81","66"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-28","0.00","0.0","0.0","76","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-29","0.00","0.0","0.0","86","60"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-30","0.00","0.0","0.0","74","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-08-31","0.16","0.0","0.0","76","64"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-09-01","0.94","0.0","0.0","73","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-09-02","0.00","0.0","0.0","83","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-09-03","0.17","0.0","0.0","81","68"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-09-04","0.00","0.0","0.0","70","62"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2019-09-05","0.00","0.0","0.0","70","57"
